"design","N","rep","K_est","loglik","bic_standard","bic_panel","cf_effect","se_rate_baseline","se_rate_cf","gamma_weighted","k_selected_bic","k_selected_stable","k_selected_osce","k_selected_consensus"
"Same-Sign",10000,45,5,-6031.37108060562,12283.7903301387,12210.6408070168,-0.0524256770306817,0.2917,0.291547074300102,0.0248726591438348,1,3,4,1
"Same-Sign",10000,46,1,-6027.46173389948,12091.7648292869,12079.5732420999,-0.362394122179052,0.2925,0.291439997192626,0.0561451533997676,1,3,5,1
"Same-Sign",10000,46,2,-6031.20356558706,12145.3001945219,12117.8691233512,-0.172868804890037,0.2925,0.291994358745697,0.0435523468175728,1,3,5,1
"Same-Sign",10000,46,3,-6040.75550908498,12210.4557833776,12167.7852282232,1.20774379171065,0.2925,0.296032650590754,0.0136710208605456,1,3,5,1
"Same-Sign",10000,46,4,-6035.77675161771,12246.549970303,12188.6399311648,0.452939951062224,0.2925,0.293824849356857,0.00481405781730576,1,3,5,1
"Same-Sign",10000,46,5,-6039.84444361282,12300.7370561531,12227.5875330312,-0.625929668119927,0.2925,0.290669155720749,0.0106652615747028,1,3,5,1
"Same-Sign",10000,47,1,-6055.7157602462,12148.2728819803,12136.0812947933,0.518598888355073,0.2958,0.297334015511754,0.0291497019754746,1,5,3,1
"Same-Sign",10000,47,2,-6087.74784379107,12258.3887509299,12230.9576797592,2.02766224274102,0.2958,0.301797824914028,-0.0147033449944011,1,5,3,1
"Same-Sign",10000,47,3,-6063.99338524574,12256.9315356991,12214.2609805447,-2.52438849311914,0.2958,0.288332858837354,0.0456423567115114,1,5,3,1
"Same-Sign",10000,47,4,-6062.64399996301,12300.2844669936,12242.3744278554,-0.436431905593275,0.2958,0.294509034423255,-0.0020853148027827,1,5,3,1
"Same-Sign",10000,47,5,-6069.41627525331,12359.8807194341,12286.7311963122,0.96751899576881,0.2958,0.298661921189484,-0.00256948516894536,1,5,3,1
"Same-Sign",10000,48,1,-5953.67068837131,11944.1827382305,11931.9911510435,-1.85211302746225,0.2839,0.278641851115035,0.0880096557194037,1,3,5,1
"Same-Sign",10000,48,2,-5950.02093142014,11982.9349261881,11955.5038550174,-3.2110939532828,0.2839,0.27478370426663,0.0732833068825386,1,3,5,1
"Same-Sign",10000,48,3,-5960.15025394266,12049.245273093,12006.5747179386,-4.42628351863587,0.2839,0.271333781090593,0.053794955240653,1,3,5,1
"Same-Sign",10000,48,4,-5973.23380663856,12121.4640803447,12063.5540412065,3.44491050089473,0.2839,0.29368010091204,-0.00459398040767914,1,3,5,1
"Same-Sign",10000,48,5,-5959.87086038211,12140.7898896917,12067.6403665698,-3.81869469134054,0.2839,0.273058725771284,0.0489930351117621,1,3,5,1
"Same-Sign",10000,49,1,-6056.94512770236,12150.7316168926,12138.5400297056,5.29025362509246,0.2932,0.308711023628771,-0.0590720387281756,2,5,5,5
"Same-Sign",10000,49,2,-6031.67927639692,12146.2516161416,12118.8205449709,0.579965472352515,0.2932,0.294900458764938,0.0057941149101391,2,5,5,5
"Same-Sign",10000,49,3,-6034.78213274295,12198.5090306936,12155.8384755392,-6.76423750578417,0.2932,0.273367255633041,0.127930945313635,2,5,5,5
"Same-Sign",10000,49,4,-6041.27518595348,12257.5468389745,12199.6367998364,1.52248617199346,0.2932,0.297663929456285,-0.00249718461703603,2,5,5,5
"Same-Sign",10000,49,5,-6053.85119847524,12328.7505658779,12255.6010427561,0.646922047537636,0.2932,0.29509677544338,0.00128079720956832,2,5,5,5
"Same-Sign",10000,50,1,-6010.89413952231,12058.6296405325,12046.4380533455,2.22849448532805,0.2894,0.295849263040539,-0.0144294060851633,1,4,5,1
"Same-Sign",10000,50,2,-6056.02043292336,12194.9339291945,12167.5028580238,13.9626232561996,0.2894,0.329807831703442,-0.0993553473423603,1,4,5,1
"Same-Sign",10000,50,3,-6028.33230970171,12185.6093846111,12142.9388294567,0.0610528352285732,0.2894,0.289576686905151,0.0124390104708736,1,4,5,1
"Same-Sign",10000,50,4,-6009.89156501368,12194.7795970949,12136.8695579568,-0.822098523326708,0.2894,0.287020846873492,0.00699868528663491,1,4,5,1
"Same-Sign",10000,50,5,-6013.85234359453,12248.7528561165,12175.6033329946,0.286584854491545,0.2894,0.290229376568899,0.0202867198050895,1,4,5,1
"Same-Sign",10000,51,1,-6099.9899154682,12236.8211924243,12224.6296052373,3.29322127384158,0.2987,0.308536851944965,-0.0169161621162737,2,5,4,2
"Same-Sign",10000,51,2,-6084.23397741397,12251.3610181757,12223.929947005,-0.437608610613465,0.2987,0.297392863080098,0.0204922271150266,2,5,4,2
"Same-Sign",10000,51,3,-6103.80563700976,12336.5560392272,12293.8854840728,4.68457852181574,0.2987,0.312692836044664,-0.0134661520398361,2,5,4,2
"Same-Sign",10000,51,4,-6080.82921040091,12336.6548878694,12278.7448487312,-0.635566371964348,0.2987,0.296801563246943,0.0291573836741775,2,5,4,2
"Same-Sign",10000,51,5,-6096.23354684923,12413.5152626259,12340.3657395041,0.176892453982236,0.2987,0.299228377760045,-0.000837234922869728,2,5,4,2
"Same-Sign",10000,52,1,-6016.11317891731,12069.0677193225,12056.8761321356,-0.436077545761168,0.2919,0.290627089643923,0.0738197700500841,1,3,3,3
"Same-Sign",10000,52,2,-6023.73102412456,12130.3551115969,12102.9240404262,0.957589142922102,0.2919,0.29469520270819,0.0207728743819111,1,3,3,3
"Same-Sign",10000,52,3,-6039.40517701037,12207.7551192284,12165.084564074,1.14974975012859,0.2919,0.295256119520625,0.0276604534345267,1,3,3,3
"Same-Sign",10000,52,4,-6028.61193653817,12232.2203401439,12174.3103010058,-0.479128610111518,0.2919,0.290501423587084,0.017206551683132,1,3,3,3
"Same-Sign",10000,52,5,-6026.71639274847,12274.4809544244,12201.3314313025,3.03674199704983,0.2919,0.300764249889388,-0.00055366864318108,1,3,3,3
"Same-Sign",10000,53,1,-6090.50229769159,12217.8459568711,12205.6543696841,-2.27146639978865,0.2994,0.292599229599033,0.0819302014842457,1,4,5,1
"Same-Sign",10000,53,2,-6098.00857612442,12278.9102155966,12251.4791444259,-5.95429869029423,0.2994,0.281572829721259,0.0736222204219784,1,4,5,1
"Same-Sign",10000,53,3,-6092.75518353609,12314.4551322798,12271.7845771254,0.303252906778706,0.2994,0.300307939202895,0.0029767257925352,1,4,5,1
"Same-Sign",10000,53,4,-6098.62205755627,12372.2405821801,12314.330543042,-1.18666790635508,0.2994,0.295847116288373,0.0166120795721684,1,4,5,1
"Same-Sign",10000,53,5,-6093.61149138774,12408.2711517029,12335.1216285811,-4.67393499645968,0.2994,0.2854062386206,0.0452438809729615,1,4,5,1
"Same-Sign",10000,54,1,-6089.66686855621,12216.1750986003,12203.9835114133,-0.131659998394634,0.2988,0.298406599924797,0.0749227105649739,1,3,5,1
"Same-Sign",10000,54,2,-6097.37274926781,12277.6385618834,12250.2074907127,0.357016979124941,0.2988,0.299866766733625,0.0238573716996831,1,3,5,1
"Same-Sign",10000,54,3,-6093.56764147427,12316.0800481562,12273.4094930018,-0.686655332951023,0.2988,0.296748273865142,0.058232334493493,1,3,5,1
"Same-Sign",10000,54,4,-6095.61790570342,12366.2322784744,12308.3222393363,-0.266437180727579,0.2988,0.298003885703986,0.0341126740140767,1,3,5,1
"Same-Sign",10000,54,5,-6096.65636140226,12414.3608917319,12341.2113686101,-3.15243616371057,0.2988,0.289380520742833,0.0276768464639497,1,3,5,1
"Same-Sign",10000,55,1,-6056.07814828796,12148.9976580638,12136.8060708769,1.35060957590074,0.2953,0.299288350077635,0.00234666963296785,1,3,3,3
"Same-Sign",10000,55,2,-6060.5541575524,12204.0013784526,12176.5703072819,1.04613842633022,0.2953,0.298389246772953,0.0143517162246964,1,3,3,3
"Same-Sign",10000,55,3,-6061.56979365968,12252.084352527,12209.4137973726,-0.591109989451368,0.2953,0.29355445220115,0.0326161528076219,1,3,3,3
"Same-Sign",10000,55,4,-6064.18363675752,12303.3637405826,12245.4537014445,-1.33097497544721,0.2953,0.291369630897504,0.0218662447669036,1,3,3,3
"Same-Sign",10000,55,5,-6068.59627747942,12358.2407238863,12285.0912007644,1.59777721993987,0.2953,0.300018236130482,6.45717969381673e-05,1,3,3,3
"Same-Sign",10000,56,1,-5967.4855259681,11971.8124134241,11959.6208262371,-2.32147389476504,0.2861,0.279458263187077,0.0803882364723245,1,5,3,1
"Same-Sign",10000,56,2,-5982.65096257842,12048.1949885046,12020.7639173339,0.282674904741261,0.2861,0.286908732902465,0.0123663907462717,1,5,3,1
"Same-Sign",10000,56,3,-5977.83271684982,12084.6101989073,12041.9396437529,2.41560913622921,0.2861,0.293011057738752,0.0111291253235637,1,5,3,1
"Same-Sign",10000,56,4,-5989.66818946817,12154.3328460039,12096.4228068658,4.92523091732129,0.2861,0.300191085654456,-0.010867002498966,1,5,3,1
"Same-Sign",10000,56,5,-5974.4901030815,12170.0283750904,12096.8788519686,-1.45503254505282,0.2861,0.281937151888604,0.0371086113650176,1,5,3,1
"Same-Sign",10000,57,1,-6062.83012581718,12162.5016131223,12150.3100259353,-1.53359679171607,0.2982,0.293626814367103,0.0716345848615056,1,5,5,5
"Same-Sign",10000,57,2,-6084.51617538938,12251.9254141265,12224.4943429558,3.0943099169632,0.2982,0.307427232172384,0.00324804771400463,1,5,5,5
"Same-Sign",10000,57,3,-6090.03891255647,12309.0225903206,12266.3520351662,-8.18833721882037,0.2982,0.273782378413478,0.0675179425496274,1,5,5,5
"Same-Sign",10000,57,4,-6077.64016095623,12330.27678898,12272.3667498419,0.718157813936044,0.2982,0.300341546601157,0.0119837220360307,1,5,5,5
"Same-Sign",10000,57,5,-6096.26041178005,12413.5689924875,12340.4194693657,-0.917153674079546,0.2982,0.295465047743895,0.0222970989998391,1,5,5,5
"Same-Sign",10000,58,1,-6081.41346534296,12199.6682921738,12187.4767049869,0.0289298041713546,0.2978,0.297886152956822,0.0399318144918027,1,3,4,1
"Same-Sign",10000,58,2,-6084.11888447706,12251.1308323019,12223.6997611312,-0.643690826362132,0.2978,0.295883088719094,0.0188512650255765,1,3,4,1
"Same-Sign",10000,58,3,-6076.60796614109,12282.1606974899,12239.4901423354,0.108679406433887,0.2978,0.29812364727236,0.030398448015866,1,3,4,1
"Same-Sign",10000,58,4,-6084.11653201367,12343.2295310949,12285.3194919568,-0.818168345335542,0.2978,0.295363494667591,0.00390221530444052,1,3,4,1
"Same-Sign",10000,58,5,-6075.50660771875,12372.0613843649,12298.9118612431,-0.649959097786322,0.2978,0.295864421806792,0.0172822143333126,1,3,4,1
"Same-Sign",10000,59,1,-6043.65742467093,12124.1562108298,12111.9646236428,-0.141345629072764,0.2947,0.294283454431123,0.0233861285111602,1,5,5,5
"Same-Sign",10000,59,2,-6046.74951427522,12176.3920918982,12148.9610207275,4.579617503213,0.2947,0.308196132781969,-0.0119162429159281,1,5,5,5
"Same-Sign",10000,59,3,-6054.83651030418,12238.617785816,12195.9472306616,-6.48806119866935,0.2947,0.275579683647521,0.0606051838338443,1,5,5,5
"Same-Sign",10000,59,4,-6059.74423850892,12294.4849440854,12236.5749049473,0.677130510968541,0.2947,0.296695503615824,-0.0167767958616254,1,5,5,5
"Same-Sign",10000,59,5,-6060.72851654937,12342.5052020262,12269.3556789043,-4.33806245794496,0.2947,0.281915729936436,0.0237447865155668,1,5,5,5
"Same-Sign",10000,60,1,-6029.92777906462,12096.6969196172,12084.5053324302,2.73844457257159,0.2917,0.299688042818191,-0.0192672318853447,2,3,5,2
"Same-Sign",10000,60,2,-6012.40476814118,12107.7025996301,12080.2715284594,-2.58394539319207,0.2917,0.284162631288059,0.0414075572845007,2,3,5,2
"Same-Sign",10000,60,3,-6020.15341688068,12169.251598969,12126.5810438146,-0.921651951158461,0.2917,0.289011541258471,-0.00494788512352238,2,3,5,2
"Same-Sign",10000,60,4,-6026.76395398093,12228.5243750294,12170.6143358913,0.712632831210088,0.2917,0.29377874996864,-0.0013249897633911,2,3,5,2
"Same-Sign",10000,60,5,-6027.43671700231,12275.921602932,12202.7720798102,0.498012978597815,0.2917,0.29315270385857,0.00889292117984923,2,3,5,2
"Same-Sign",10000,61,1,-6019.39218037895,12075.6257222458,12063.4341350588,-5.37769195963217,0.2906,0.274972427165309,0.140811553739564,1,5,5,5
"Same-Sign",10000,61,2,-6022.94441791381,12128.7818991754,12101.3508280047,1.2830683449187,0.2906,0.294328596610334,-0.0221335207508652,1,5,5,5
"Same-Sign",10000,61,3,-6029.07321840187,12187.0912020114,12144.420646857,6.43746402691009,0.2906,0.309307270462201,-0.0287037486113995,1,5,5,5
"Same-Sign",10000,61,4,-6028.79361978463,12232.5837066368,12174.6736674987,-1.94389884191522,0.2906,0.284951029965394,0.0192024920307218,1,5,5,5
"Same-Sign",10000,61,5,-6023.71805529361,12268.4842795147,12195.3347563928,-0.139340637248811,0.2906,0.290195076108155,0.0123568372919322,1,5,5,5
"Same-Sign",10000,62,1,-5989.35709119633,12015.5555438806,12003.3639566936,-2.34258190932419,0.2883,0.281546336355418,0.102367567229831,1,5,3,1
"Same-Sign",10000,62,2,-5991.79721024902,12066.4874838458,12039.0564126751,-2.73215040063858,0.2883,0.280423210394959,0.0638042659305788,1,5,3,1
"Same-Sign",10000,62,3,-5999.50770551178,12127.9601762312,12085.2896210768,-0.125376961093808,0.2883,0.287938538221167,0.0501628656086675,1,5,3,1
"Same-Sign",10000,62,4,-6005.05821863521,12185.112904338,12127.2028651998,-2.53393870290919,0.2883,0.280994654719513,0.0492440288595686,1,5,3,1
"Same-Sign",10000,62,5,-5997.76980438988,12216.5877777072,12143.4382545853,0.425136784604521,0.2883,0.289525669350015,0.00483722097438846,1,5,3,1
"Same-Sign",10000,63,1,-5923.65501054084,11884.1513825696,11871.9597953826,-2.56120448655474,0.2814,0.274192770574835,0.0964469797904727,1,4,4,4
"Same-Sign",10000,63,2,-5939.28219487637,11961.4574531005,11934.0263819298,2.79881169911531,0.2814,0.28927585612131,-0.0196068830053357,1,4,4,4
"Same-Sign",10000,63,3,-5934.44645883474,11997.8376828771,11955.1671277227,-1.12176468469151,0.2814,0.278243354177278,0.0383190059551151,1,4,4,4
"Same-Sign",10000,63,4,-5924.61423088362,12024.2249288348,11966.3148896967,0.165150903959813,0.2814,0.281864734643743,-0.00166767116344335,1,4,4,4
"Same-Sign",10000,63,5,-5929.21405389973,12079.4762767269,12006.326753605,-1.55763437880434,0.2814,0.277016816858045,0.0151681976372909,1,4,4,4
"Same-Sign",10000,64,1,-6096.32171367573,12229.4847888394,12217.2932016524,1.08311109543526,0.2996,0.302845000841924,0.0419440767556544,1,3,5,1
"Same-Sign",10000,64,2,-6097.01547870718,12276.9240207621,12249.4929495915,1.88461225702664,0.2996,0.305246298322052,-0.0217057807041437,1,3,5,1
"Same-Sign",10000,64,3,-6097.96074814967,12324.866261507,12282.1957063526,0.660171573571137,0.2996,0.301577874034419,0.00642625981223034,1,3,5,1
"Same-Sign",10000,64,4,-6090.29652525674,12355.589517581,12297.6794784429,-2.35590270738776,0.2996,0.292541715488666,0.025622321363234,1,3,5,1
"Same-Sign",10000,64,5,-6099.69865408442,12420.4454770963,12347.2959539744,-5.34608074012486,0.2996,0.283583142102586,0.0515306399098022,1,3,5,1
"Same-Sign",10000,65,1,-6032.32647367899,12101.4943088459,12089.3027216589,-3.61383234852723,0.2938,0.283182560560027,0.139390028512337,1,4,4,4
"Same-Sign",10000,65,2,-6035.96313750048,12154.8193383487,12127.3882671781,-5.15488805588155,0.2938,0.27865493889182,0.0919584785373882,1,4,4,4
"Same-Sign",10000,65,3,-6044.46508834439,12217.8749418964,12175.204386742,0.897263515527233,0.2938,0.296436160208619,0.0185273745948384,1,4,4,4
"Same-Sign",10000,65,4,-6043.96299371095,12262.9224544894,12205.0124153513,0.539653802745785,0.2938,0.295385502872467,0.026516059090088,1,4,4,4
"Same-Sign",10000,65,5,-6061.53824543358,12344.1246597946,12270.9751366727,-0.724299231616071,0.2938,0.291672008857512,0.0167785721851171,1,4,4,4
"Same-Sign",10000,66,1,-6084.63102524859,12206.1034119851,12193.9118247981,2.92091172180379,0.2978,0.306498475107532,-0.0347540879610615,1,4,5,1
"Same-Sign",10000,66,2,-6098.9037204726,12280.700504293,12253.2694331223,7.08029284819837,0.2978,0.318885112101935,-0.0947964802985455,1,4,5,1
"Same-Sign",10000,66,3,-6085.58241023431,12300.1095856763,12257.4390305219,-0.922609257694127,0.2978,0.295052469630587,0.0477967247457245,1,4,5,1
"Same-Sign",10000,66,4,-6083.43382934656,12341.8641257607,12283.9540866225,0.69998742473794,0.2978,0.29988456255087,-0.0022291713760976,1,4,5,1
"Same-Sign",10000,66,5,-6086.50808845449,12394.0643458364,12320.9148227146,0.825171878703889,0.2978,0.30025736185478,-0.0164421742160191,1,4,5,1
"Same-Sign",10000,67,1,-6100.95444785119,12238.7502571903,12226.5586700033,1.38117922768149,0.3,0.304143537683044,0.0268117953112521,1,4,5,1
"Same-Sign",10000,67,2,-6110.10392276663,12303.100908881,12275.6698377104,-9.24095826393791,0.3,0.272277125208186,0.118026021355778,1,4,5,1
"Same-Sign",10000,67,3,-6102.73598313917,12334.416731486,12291.7461763316,-1.06419512126588,0.3,0.296807414636202,0.0233148501877996,1,4,5,1
"Same-Sign",10000,67,4,-6099.06073852566,12373.1179441189,12315.2079049807,-1.75264307667396,0.3,0.294742070769978,0.0210993358811806,1,4,5,1
"Same-Sign",10000,67,5,-6095.28089279966,12411.6099545268,12338.4604314049,-0.556380177955396,0.3,0.298330859466134,0.0234897180928536,1,4,5,1
"Same-Sign",10000,68,1,-6036.32076863928,12109.4828987665,12097.2913115795,3.48297394034266,0.2919,0.30206680093186,-0.028740035569173,1,4,4,4
"Same-Sign",10000,68,2,-6021.8828530548,12126.6587694574,12099.2276982867,-1.49234325348259,0.2919,0.287543850043084,0.0839627638174317,1,4,4,4
"Same-Sign",10000,68,3,-6031.06530150997,12191.0753682276,12148.4048130732,2.72896575654359,0.2919,0.299865851043351,0.0113554991693717,1,4,4,4
"Same-Sign",10000,68,4,-6040.21864547397,12255.4337580155,12197.5237188774,0.842990449565122,0.2919,0.294360689122281,0.00940542593507698,1,4,4,4
"Same-Sign",10000,68,5,-6035.97774230793,12293.0036535433,12219.8541304215,-1.18652050206378,0.2919,0.288436546654476,0.0121781518484854,1,4,4,4
"Same-Sign",10000,69,1,-6123.72963123405,12284.300623956,12272.109036769,-10.7582704359791,0.3014,0.268974572905959,0.251761952899308,1,4,4,4
"Same-Sign",10000,69,2,-6115.13542833913,12313.1639200261,12285.7328488554,-0.50268439156238,0.3014,0.299884909243831,0.0450204344968002,1,4,4,4
"Same-Sign",10000,69,3,-6117.81253326614,12364.56983174,12321.8992765855,-3.33620114338989,0.3014,0.291344689753823,0.038156454386216,1,4,4,4
"Same-Sign",10000,69,4,-6114.41792592047,12403.8323189085,12345.9222797703,-3.0410926481727,0.3014,0.292234146758407,0.0208649434852519,1,4,4,4
"Same-Sign",10000,69,5,-6121.15493894826,12463.358046824,12390.2085237021,-5.08291555390332,0.3014,0.286080092520535,0.0505162430413245,1,4,4,4
"Same-Sign",10000,70,1,-5952.93967296387,11942.7207074157,11930.5291202287,0.602741336315913,0.2841,0.285812388136474,0.0502866820468773,1,4,5,1
"Same-Sign",10000,70,2,-5954.46833369374,11991.8297307353,11964.3986595646,-6.136985562908,0.2841,0.266664824015778,0.0757843655115189,1,4,5,1
"Same-Sign",10000,70,3,-5955.73446738991,12040.4136999875,11997.7431448331,-1.2418165838471,0.2841,0.28057199908529,0.0343741474516008,1,4,5,1
"Same-Sign",10000,70,4,-5954.02331332262,12083.0430937128,12025.1330545747,-1.66214472470524,0.2841,0.279377846837112,0.0330195883711503,1,4,5,1
"Same-Sign",10000,70,5,-5965.34699126166,12151.7421514507,12078.5926283289,0.219142277030941,0.2841,0.284722583209045,0.0116388453410662,1,4,5,1
"Same-Sign",10000,71,1,-6048.7969596579,12134.4352808037,12122.2436936167,-0.934837682280056,0.2944,0.291647837863368,0.079448467515679,1,5,3,1
"Same-Sign",10000,71,2,-6056.94243985788,12196.7779430635,12169.3468718929,1.13945977691138,0.2944,0.297754569583227,0.0135271481338084,1,5,3,1
"Same-Sign",10000,71,3,-6050.00428078112,12228.9533267699,12186.2827716155,-1.16086387757107,0.2944,0.290982416744431,0.0421985612228353,1,5,3,1
"Same-Sign",10000,71,4,-6060.85206702246,12296.7006011125,12238.7905619743,-5.05131521059944,0.2944,0.279528928019995,0.0723544322753201,1,5,3,1
"Same-Sign",10000,71,5,-6054.48804336581,12330.024255659,12256.8747325372,-0.137966924824075,0.2944,0.293993825373318,0.0154172496182353,1,5,3,1
"Same-Sign",10000,72,1,-6025.97186192236,12088.7850853326,12076.5934981456,-0.709356107041418,0.2914,0.289332936304081,0.0552060069902495,1,4,5,1
"Same-Sign",10000,72,2,-6033.15984174259,12149.212746833,12121.7816756623,0.24340940925794,0.2914,0.292109295018578,0.0189483579549997,1,4,5,1
"Same-Sign",10000,72,3,-6025.73003937648,12180.4048439606,12137.7342888062,-4.01662918074188,0.2914,0.279695542567318,0.0269140044419227,1,4,5,1
"Same-Sign",10000,72,4,-6033.51046544157,12242.0173979507,12184.1073588126,-4.93010296803488,0.2914,0.277033679951146,0.0558293218602938,1,4,5,1
"Same-Sign",10000,72,5,-6028.84739971899,12278.7429683654,12205.5934452436,-1.96226680706982,0.2914,0.285681954524199,0.037659474450792,1,4,5,1
"Same-Sign",10000,73,1,-6078.79139727506,12194.424156038,12182.232568851,-3.03132989067801,0.298,0.28896663692578,0.101226321816524,1,4,4,4
"Same-Sign",10000,73,2,-6084.03136124028,12250.9557858283,12223.5247146576,-5.44051479294007,0.298,0.281787265917039,0.0740634517681508,1,4,4,4
"Same-Sign",10000,73,3,-6079.94563930553,12288.8360438187,12246.1654886643,-0.524437469776413,0.298,0.296437176340066,0.00679900302995193,1,4,4,4
"Same-Sign",10000,73,4,-6091.43623353278,12357.8689341331,12299.958894995,0.725864636335463,0.298,0.30016307661628,0.00292674286120616,1,4,4,4
"Same-Sign",10000,73,5,-6093.42776856049,12407.9037060484,12334.7541829266,-0.90871778696708,0.298,0.295292020994838,0.0199049588016189,1,4,4,4
"Same-Sign",10000,74,1,-6070.22056714449,12177.2824957769,12165.0909085899,-0.422907771418809,0.2958,0.294549038812143,0.0517586649533078,1,5,5,5
"Same-Sign",10000,74,2,-6059.78663961458,12202.4663425769,12175.0352714062,-0.757697578007714,0.2958,0.293558730564253,0.0183977694567457,1,5,5,5
"Same-Sign",10000,74,3,-6058.78330380503,12246.5113728177,12203.8408176633,-4.01005411900551,0.2958,0.283938259915982,0.0495949292690192,1,5,5,5
"Same-Sign",10000,74,4,-6059.22600544254,12293.4484779526,12235.5384388145,-6.33068259635299,0.2958,0.277073840879988,0.0503758822490975,1,5,5,5
"Same-Sign",10000,74,5,-6063.09077464429,12347.229718216,12274.0801950942,-0.799461800793194,0.2958,0.293435191993254,0.0104257374762294,1,5,5,5
"Same-Sign",10000,75,1,-5987.82998199065,12012.5013254692,12000.3097382822,-4.65399881622249,0.2876,0.274215099404544,0.125317936672723,1,3,3,3
"Same-Sign",10000,75,2,-5997.97046764792,12078.8339986436,12051.4029274729,-1.65762334316765,0.2876,0.28283267526505,0.0298540613388953,1,3,3,3
"Same-Sign",10000,75,3,-5991.94274439738,12112.8302540024,12070.159698848,-0.250824460996411,0.2876,0.286878628850174,-0.0118978613649316,1,3,3,3
"Same-Sign",10000,75,4,-6000.75098166928,12176.4984304061,12118.588391268,1.36734361719355,0.2876,0.291532480243049,-0.00433971554545593,1,3,3,3
"Same-Sign",10000,75,5,-5993.47392801228,12207.996024952,12134.8465018301,-0.589074729663885,0.2876,0.285905821077487,0.00688558083185435,1,3,3,3
"Same-Sign",10000,76,1,-5996.69391125475,12030.2291839974,12018.0375968104,-2.45069773333921,0.2887,0.28162483564385,0.0705657973112789,1,5,3,1
"Same-Sign",10000,76,2,-6000.52292673984,12083.9389168275,12056.5078456568,2.30379747416287,0.2887,0.295351063307908,-0.00313534462543094,1,5,3,1
"Same-Sign",10000,76,3,-5997.19302984464,12123.3308248969,12080.6602697425,-5.05172949342875,0.2887,0.274115656952471,0.0438150804655932,1,5,3,1
"Same-Sign",10000,76,4,-6004.69320290107,12184.3828728697,12126.4728337316,3.5898267310066,0.2887,0.299063829772416,-0.0196627319660551,1,5,3,1
"Same-Sign",10000,76,5,-6002.44329160267,12225.9347521328,12152.7852290109,-0.688366370212453,0.2887,0.286712686289197,0.00839012034344061,1,5,3,1
"Same-Sign",10000,77,1,-6087.15385104828,12211.1490635845,12198.9574763975,-0.525006845453796,0.299,0.297430229532093,0.0571264098225909,1,5,5,5
"Same-Sign",10000,77,2,-6088.4781043727,12259.8492720932,12232.4182009225,-1.76484022356942,0.299,0.293723127731527,0.0634623415313908,1,5,5,5
"Same-Sign",10000,77,3,-6098.67748224696,12326.2997297016,12283.6291745472,-7.41070681723293,0.299,0.276841986616474,0.0943657520689749,1,5,5,5
"Same-Sign",10000,77,4,-6099.1511192672,12373.2987056019,12315.3886664638,-0.864004545913323,0.299,0.296416626407719,0.0226484808887076,1,5,5,5
"Same-Sign",10000,77,5,-6087.97834772308,12397.0048643736,12323.8553412517,-1.02109762902778,0.299,0.295946918089207,0.0273482768240892,1,5,5,5
"Same-Sign",10000,78,1,-6005.15169404858,12047.1447495851,12034.9531623981,-1.00900268961597,0.2889,0.285984991229699,0.0533824833272512,1,3,5,1
"Same-Sign",10000,78,2,-6006.6981183548,12096.2893000574,12068.8582288867,0.554410588102516,0.2889,0.290501692189028,-0.00123372509320864,1,3,5,1
"Same-Sign",10000,78,3,-6005.68954579866,12140.323856805,12097.6533016506,0.756634027556689,0.2889,0.291085915705611,0.0120397844791594,1,3,5,1
"Same-Sign",10000,78,4,-6007.35841398504,12189.7132950376,12131.8032558995,-2.63388845461972,0.2889,0.281290696254604,0.035582551175695,1,3,5,1
"Same-Sign",10000,78,5,-6017.99340938457,12257.0349876966,12183.8854645747,1.31240174704365,0.2889,0.292691528647209,-0.0240229229184763,1,3,5,1
"Same-Sign",10000,79,1,-5951.14824378668,11939.1378490613,11926.9462618743,-1.83349265482529,0.2845,0.279283713397022,0.0844626259823034,1,5,5,5
"Same-Sign",10000,79,2,-5960.04372585907,12002.9805150659,11975.5494438952,-2.774912166531,0.2845,0.276605374886219,0.05884315845246,1,5,5,5
"Same-Sign",10000,79,3,-5964.93407716241,12058.8129195325,12016.1423643781,-7.16782862049793,0.2845,0.264107527574683,0.0673561389856349,1,5,5,5
"Same-Sign",10000,79,4,-5972.14499257783,12119.2864522232,12061.3764130851,0.669031610684552,0.2845,0.286403394932398,-0.00440693923338157,1,5,5,5
"Same-Sign",10000,79,5,-5963.68501076424,12148.4181904559,12075.2686673341,-4.13240400244162,0.2845,0.272743310613054,0.0423557521508793,1,5,5,5
"Same-Sign",10000,80,1,-6019.65693797661,12076.1552374411,12063.9636502541,-1.47938705627496,0.2914,0.287089066118015,0.0992233939950239,1,3,4,1
"Same-Sign",10000,80,2,-6027.56099144616,12138.0150462401,12110.5839750694,1.98408934820757,0.2914,0.297181636360677,-0.000450837534023768,1,3,4,1
"Same-Sign",10000,80,3,-6024.31745854877,12177.5796823052,12134.9091271508,1.10001520175874,0.2914,0.294605444297925,0.00485553260965332,1,3,4,1
"Same-Sign",10000,80,4,-6016.18993008231,12207.3763272322,12149.466288094,-0.111850785583618,0.2914,0.291074066810809,0.0365800492146386,1,3,4,1
"Same-Sign",10000,80,5,-6026.65781797791,12274.3638048833,12201.2142817614,0.551094498973898,0.2914,0.29300588937001,0.0120058259596902,1,3,4,1
"Same-Sign",10000,81,1,-6118.19058974584,12273.2225409796,12261.0309537926,1.79484983842843,0.3015,0.306911472262862,0.0113010956901056,1,4,3,1
