cbsa,year,peducgrp,praceeth3,age_cat,prob_se,prob_mobile,n
16980,2019,1,2,30-44,0,,8
16980,2019,1,6,30-44,0,,1
16980,2019,2,1,30-44,0,,6
16980,2019,2,2,30-44,.26284626,,10
16980,2019,2,3,30-44,0,,2
16980,2019,2,6,30-44,0,,11
16980,2019,3,1,30-44,0,,10
16980,2019,3,2,30-44,0,,2
16980,2019,3,3,30-44,0,,4
16980,2019,3,6,30-44,.055851642,,14
16980,2019,4,1,30-44,.14707577,,5
16980,2019,4,2,30-44,0,,9
16980,2019,4,3,30-44,.054415628,,14
16980,2019,4,6,30-44,.080454148,,61
16980,2019,4,7,30-44,0,,1
16980,2019,1,1,45-64,0,,2
16980,2019,1,2,45-64,0,,11
16980,2019,1,6,45-64,0,,4
16980,2019,2,1,45-64,0,,4
16980,2019,2,2,45-64,0,,4
16980,2019,2,3,45-64,0,,1
16980,2019,2,6,45-64,.15117685,,18
16980,2019,2,7,45-64,0,,1
16980,2019,3,1,45-64,.082157023,,8
16980,2019,3,2,45-64,.10783929,,6
16980,2019,3,3,45-64,0,,2
16980,2019,3,6,45-64,.093136117,,23
16980,2019,4,1,45-64,.14102095,,17
16980,2019,4,2,45-64,0,,6
16980,2019,4,3,45-64,0,,11
16980,2019,4,6,45-64,.12524809,,73
16980,2019,4,7,45-64,0,,1
16980,2021,1,2,18-29,0,,1
16980,2021,2,1,18-29,0,,2
16980,2021,2,2,18-29,.15950657,,6
16980,2021,2,6,18-29,0,,3
16980,2021,3,1,18-29,0,,6
16980,2021,3,2,18-29,0,,1
16980,2021,3,6,18-29,0,,6
16980,2021,4,2,18-29,0,,1
16980,2021,4,3,18-29,0,,3
16980,2021,4,6,18-29,0,,16
16980,2021,1,2,30-44,0,,3
16980,2021,1,6,30-44,0,,1
16980,2021,2,1,30-44,0,,2
16980,2021,2,2,30-44,0,,4
16980,2021,2,3,30-44,0,,1
16980,2021,2,6,30-44,.24103034,,13
16980,2021,3,1,30-44,0,,7
16980,2021,3,2,30-44,0,,3
16980,2021,3,3,30-44,0,,2
16980,2021,3,6,30-44,.09786021,,12
16980,2021,3,7,30-44,0,,1
16980,2021,4,1,30-44,0,,9
16980,2021,4,2,30-44,0,,5
16980,2021,4,3,30-44,0,,13
16980,2021,4,6,30-44,.033651568,,56
16980,2021,4,7,30-44,0,,1
16980,2021,1,2,45-64,0,,8
16980,2021,2,1,45-64,0,,2
16980,2021,2,2,45-64,0,,13
16980,2021,2,3,45-64,0,,1
16980,2021,2,6,45-64,.43293858,,14
16980,2021,3,1,45-64,.10138495,,9
16980,2021,3,2,45-64,.1172493,,9
16980,2021,3,3,45-64,.39377856,,2
16980,2021,3,5,45-64,0,,1
16980,2021,3,6,45-64,.087831862,,27
16980,2021,4,1,45-64,0,,6
16980,2021,4,2,45-64,0,,7
16980,2021,4,3,45-64,.10026726,,9
16980,2021,4,6,45-64,.14669099,,71
16980,2023,1,2,18-29,0,,1
16980,2023,2,2,18-29,.17902356,,5
16980,2023,2,6,18-29,0,,3
16980,2023,3,1,18-29,0,,4
16980,2023,3,2,18-29,0,,6
16980,2023,3,3,18-29,0,,3
16980,2023,3,6,18-29,0,,6
16980,2023,4,1,18-29,0,,2
16980,2023,4,2,18-29,0,,4
16980,2023,4,3,18-29,0,,4
16980,2023,4,6,18-29,.034484554,,28
16980,2023,1,2,30-44,0,,3
16980,2023,1,6,30-44,0,,2
16980,2023,2,1,30-44,.35842982,,4
16980,2023,2,2,30-44,0,,5
16980,2023,2,3,30-44,1,,1
16980,2023,2,6,30-44,0,,15
16980,2023,3,1,30-44,0,,2
16980,2023,3,2,30-44,0,,6
16980,2023,3,3,30-44,1,,1
16980,2023,3,6,30-44,.12038606,,23
16980,2023,4,1,30-44,.1648567,,6
16980,2023,4,2,30-44,.080014221,,12
16980,2023,4,3,30-44,0,,9
16980,2023,4,6,30-44,.04922694,,57
16980,2023,1,2,45-64,.08720205,,11
16980,2023,2,1,45-64,.32199708,,4
16980,2023,2,2,45-64,0,,12
16980,2023,2,6,45-64,.18240957,,12
16980,2023,3,1,45-64,0,,4
16980,2023,3,2,45-64,0,,8
16980,2023,3,3,45-64,0,,2
16980,2023,3,6,45-64,.13620946,,21
16980,2023,4,1,45-64,0,,8
16980,2023,4,2,45-64,.18766458,,5
16980,2023,4,3,45-64,.12538327,,8
16980,2023,4,6,45-64,.09529084,,51
17020,2013,2,6,18-29,0,1,1
17020,2013,3,2,18-29,0,1,1
17020,2013,2,7,30-44,0,0,1
17020,2013,3,2,30-44,1,0,1
17020,2013,3,6,30-44,0,1,1
17020,2013,4,6,30-44,0,.48156062,2
17020,2013,3,6,45-64,.14366618,.13422316,7
17020,2015,1,6,18-29,1,0,1
17020,2015,3,6,30-44,.5334906,1,2
17020,2015,3,6,45-64,1,0,1
17020,2015,4,6,45-64,0,.55093139,2
17020,2017,2,6,18-29,0,1,1
17020,2017,2,7,18-29,0,0,1
17020,2017,3,6,18-29,0,1,1
17020,2017,2,4,30-44,0,0,1
17020,2017,3,6,30-44,0,1,2
17020,2017,2,6,45-64,0,1,1
17020,2017,3,6,45-64,1,0,1
17020,2017,4,6,45-64,0,1,1
17020,2019,2,2,30-44,0,,1
17020,2019,2,6,30-44,0,,2
17020,2019,3,6,30-44,0,,1
17020,2019,4,6,30-44,.49067384,,2
17020,2021,2,1,18-29,0,,1
17020,2021,2,2,18-29,0,,1
17020,2021,2,6,18-29,0,,1
17020,2021,3,2,18-29,0,,1
17020,2021,3,6,18-29,0,,1
17020,2021,2,6,30-44,1,,1
17020,2021,3,1,30-44,0,,1
17020,2021,3,3,30-44,0,,1
17020,2021,3,6,30-44,0,,1
17020,2021,4,6,30-44,0,,1
17020,2021,2,6,45-64,0,,2
17020,2021,3,6,45-64,0,,1
17020,2021,4,6,45-64,1,,1
17020,2021,4,7,45-64,0,,1
17020,2023,2,6,18-29,0,,1
17020,2023,2,6,30-44,0,,1
17020,2023,3,3,30-44,0,,1
17020,2023,3,6,30-44,0,,2
17020,2023,4,6,30-44,0,,1
17020,2023,2,6,45-64,0,,1
17140,2013,1,2,18-29,0,,1
17140,2013,1,4,18-29,0,,1
17140,2013,2,1,18-29,0,0,3
17140,2013,2,6,18-29,0,.15958257,8
17140,2013,3,1,18-29,0,1,1
17140,2013,3,3,18-29,0,0,2
17140,2013,3,6,18-29,0,.17559868,8
17140,2013,4,3,18-29,0,1,1
17140,2013,4,6,18-29,0,.4088496,7
17140,2013,1,2,30-44,0,0,1
17140,2013,1,6,30-44,0,0,1
17140,2013,2,1,30-44,0,0,2
17140,2013,2,6,30-44,.10339448,.24823266,11
17140,2013,3,1,30-44,0,1,3
17140,2013,3,6,30-44,0,.25726685,14
17140,2013,4,1,30-44,0,0,1
17140,2013,4,6,30-44,.073092721,.30984443,16
17140,2013,4,7,30-44,0,0,1
17140,2013,1,1,45-64,0,0,1
17140,2013,1,2,45-64,0,,2
17140,2013,1,6,45-64,0,0,3
17140,2013,2,1,45-64,0,0,4
17140,2013,2,6,45-64,.17714627,.070669733,20
17140,2013,3,1,45-64,0,0,4
17140,2013,3,6,45-64,0,.20815425,15
17140,2013,4,1,45-64,0,1,1
17140,2013,4,6,45-64,.087517187,.15208054,25
17140,2015,1,2,18-29,0,,1
17140,2015,2,6,18-29,0,.24565354,5
17140,2015,3,1,18-29,0,0,1
17140,2015,3,6,18-29,0,.44802341,6
17140,2015,4,6,18-29,0,.75011879,4
17140,2015,2,2,30-44,0,0,1
17140,2015,2,6,30-44,0,.41400844,3
17140,2015,3,6,30-44,0,.16191071,7
17140,2015,4,1,30-44,0,0,2
17140,2015,4,2,30-44,0,.63951766,3
17140,2015,4,3,30-44,0,0,2
17140,2015,4,6,30-44,.11813326,.53404152,18
17140,2015,4,7,30-44,0,0,1
17140,2015,1,1,45-64,0,1,1
17140,2015,1,2,45-64,0,,1
17140,2015,1,6,45-64,0,0,1
17140,2015,2,6,45-64,.081964761,.16269138,12
17140,2015,3,1,45-64,0,0,1
17140,2015,3,3,45-64,0,0,2
17140,2015,3,6,45-64,.064579681,.20405772,17
17140,2015,4,1,45-64,0,1,1
17140,2015,4,3,45-64,0,.426108,2
17140,2015,4,6,45-64,.16804674,.25588217,20
17140,2017,2,1,18-29,0,0,2
17140,2017,2,6,18-29,0,.65133762,5
17140,2017,3,6,18-29,.20846167,.8645857,6
17140,2017,4,3,18-29,0,0,1
17140,2017,4,6,18-29,0,.3289234,3
17140,2017,4,7,18-29,0,1,1
17140,2017,1,6,30-44,.30477175,0,2
17140,2017,2,6,30-44,.28839633,.54151952,4
17140,2017,2,7,30-44,0,1,1
17140,2017,3,1,30-44,1,1,1
17140,2017,3,5,30-44,0,1,1
17140,2017,3,6,30-44,.29979753,.70020247,3
17140,2017,4,1,30-44,0,0,1
17140,2017,4,6,30-44,.17040813,.45121858,16
17140,2017,1,6,45-64,0,.25893769,5
17140,2017,2,3,45-64,1,0,1
17140,2017,2,6,45-64,.061645459,.43050307,14
17140,2017,3,1,45-64,.22256278,.33372298,3
17140,2017,3,6,45-64,.15887597,.23048237,13
17140,2017,4,1,45-64,0,0,1
17140,2017,4,3,45-64,0,0,1
17140,2017,4,6,45-64,.095251955,.4168849,22
17140,2017,4,7,45-64,1,0,1
17140,2019,2,6,18-29,0,,4
17140,2019,3,6,18-29,0,,1
17140,2019,4,1,18-29,0,,1
17140,2019,4,3,18-29,0,,1
17140,2019,4,6,18-29,0,,5
17140,2019,1,2,30-44,0,,2
17140,2019,1,3,30-44,0,,1
17140,2019,1,6,30-44,0,,1
17140,2019,2,1,30-44,.32282075,,3
17140,2019,2,6,30-44,.17017724,,6
17140,2019,3,6,30-44,0,,5
17140,2019,4,1,30-44,0,,1
17140,2019,4,2,30-44,0,,1
17140,2019,4,3,30-44,0,,1
17140,2019,4,6,30-44,.071159862,,14
17140,2019,1,1,45-64,0,,1
17140,2019,1,2,45-64,1,,1
17140,2019,1,6,45-64,0,,1
17140,2019,2,2,45-64,0,,1
17140,2019,2,6,45-64,0,,5
17140,2019,3,1,45-64,0,,1
17140,2019,3,2,45-64,0,,1
17140,2019,3,6,45-64,.071294352,,13
17140,2019,4,1,45-64,0,,2
17140,2019,4,6,45-64,.2157298,,15
17140,2019,4,7,45-64,0,,1
17140,2021,2,6,18-29,0,,3
17140,2021,3,6,18-29,0,,2
17140,2021,4,1,18-29,0,,1
17140,2021,4,6,18-29,0,,4
17140,2021,1,6,30-44,0,,1
17140,2021,2,1,30-44,1,,1
17140,2021,2,6,30-44,0,,1
17140,2021,3,1,30-44,0,,1
17140,2021,3,6,30-44,.25721908,,8
17140,2021,4,6,30-44,.058034256,,16
17140,2021,2,6,45-64,.12881544,,9
17140,2021,3,1,45-64,0,,1
17140,2021,3,6,45-64,.13188134,,14
17140,2021,4,3,45-64,.35170984,,2
17140,2021,4,6,45-64,.14468256,,23
17140,2023,2,1,18-29,0,,1
17140,2023,2,2,18-29,0,,1
17140,2023,3,2,18-29,0,,1
17140,2023,4,1,18-29,0,,1
17140,2023,4,6,18-29,0,,8
17140,2023,2,2,30-44,0,,2
17140,2023,2,6,30-44,0,,3
17140,2023,3,1,30-44,0,,1
17140,2023,3,2,30-44,0,,1
17140,2023,3,6,30-44,0,,3
17140,2023,4,1,30-44,0,,1
17140,2023,4,6,30-44,0,,15
17140,2023,1,6,45-64,1,,1
17140,2023,2,1,45-64,0,,2
17140,2023,2,6,45-64,.22265568,,4
17140,2023,3,6,45-64,.22555181,,8
17140,2023,4,1,45-64,0,,2
17140,2023,4,3,45-64,0,,1
17140,2023,4,6,45-64,0,,10
17300,2015,3,6,18-29,0,0,1
17300,2015,4,6,18-29,0,0,1
17300,2015,3,3,30-44,0,0,1
17300,2015,3,6,30-44,0,0,1
17300,2015,4,6,30-44,1,0,1
17300,2015,2,6,45-64,0,0,2
17300,2015,3,1,45-64,0,0,1
17300,2015,3,6,45-64,0,1,1
17300,2017,2,6,18-29,0,1,1
17300,2017,3,1,18-29,0,1,1
17300,2017,3,3,18-29,0,0,1
17300,2017,3,6,18-29,0,1,2
17300,2017,4,6,18-29,0,.53307605,2
17300,2017,2,2,30-44,0,1,1
17300,2017,2,6,30-44,0,1,1
17300,2017,3,1,30-44,0,1,1
17300,2017,3,6,30-44,0,1,1
17300,2017,4,1,30-44,0,1,1
17300,2017,4,6,30-44,.54254335,.54254335,4
17300,2017,2,1,45-64,0,0,1
17300,2017,2,6,45-64,.47447628,0,2
17300,2017,3,1,45-64,0,1,1
17300,2017,3,6,45-64,0,1,1
17300,2017,4,3,45-64,0,0,1
17300,2017,4,6,45-64,0,.52344972,4
17300,2019,2,3,18-29,0,,1
17300,2019,2,6,18-29,0,,2
17300,2019,3,1,18-29,1,,1
17300,2019,3,6,18-29,0,,3
17300,2019,4,2,18-29,0,,1
17300,2019,2,6,30-44,0,,2
17300,2019,3,1,30-44,0,,1
17300,2019,3,2,30-44,0,,1
17300,2019,3,3,30-44,0,,1
17300,2019,3,6,30-44,.31564152,,3
17300,2019,4,2,30-44,0,,2
17300,2019,4,3,30-44,1,,1
17300,2019,4,6,30-44,0,,4
17300,2019,2,2,45-64,0,,1
17300,2019,3,1,45-64,0,,1
17300,2019,3,2,45-64,0,,1
17300,2019,3,6,45-64,.50024462,,2
17300,2019,3,7,45-64,0,,1
17300,2019,4,1,45-64,0,,1
17300,2019,4,6,45-64,0,,1
17300,2021,1,6,18-29,0,,1
17300,2021,4,6,18-29,0,,1
17300,2021,2,2,30-44,0,,1
17300,2021,3,2,30-44,0,,1
17300,2021,3,6,30-44,.30725399,,3
17300,2021,4,2,30-44,1,,1
17300,2021,4,6,30-44,0,,1
17300,2021,2,6,45-64,0,,2
17300,2021,4,1,45-64,0,,1
17300,2021,4,6,45-64,0,,2
17300,2023,2,6,18-29,0,,1
17300,2023,3,6,18-29,0,,2
17300,2023,4,6,18-29,0,,1
17300,2023,4,7,18-29,0,,1
17300,2023,3,6,30-44,.16797028,,5
17300,2023,4,1,30-44,0,,1
17300,2023,4,6,30-44,0,,1
17300,2023,2,1,45-64,0,,1
17300,2023,4,3,45-64,0,,1
17300,2023,4,6,45-64,0,,1
17420,2015,3,6,18-29,0,1,1
17420,2015,2,6,30-44,0,0,1
17420,2015,4,2,30-44,0,1,1
17420,2015,1,6,45-64,0,0,1
17420,2015,2,6,45-64,0,0,1
17420,2017,2,6,30-44,0,1,2
17420,2017,3,6,30-44,.35015559,.69271564,3
17420,2017,1,6,45-64,0,1,1
17420,2017,2,6,45-64,0,.50608611,2
17420,2017,4,6,45-64,0,1,2
17420,2019,2,6,18-29,0,,3
17420,2019,3,6,18-29,0,,1
17420,2019,2,6,30-44,.68129414,,3
17420,2019,3,6,30-44,0,,1
17420,2019,4,6,30-44,0,,1
17420,2019,1,6,45-64,0,,3
17420,2019,2,2,45-64,0,,1
17420,2019,2,6,45-64,0,,2
17420,2019,3,6,45-64,.47469625,,2
17420,2019,4,6,45-64,0,,2
17420,2021,2,2,18-29,0,,3
17420,2021,2,6,18-29,1,,1
17420,2021,3,6,18-29,0,,1
17420,2021,2,6,30-44,0,,2
17420,2021,3,6,30-44,1,,1
17420,2021,1,6,45-64,1,,1
17420,2021,2,6,45-64,0,,1
17420,2021,3,6,45-64,0,,2
17420,2023,4,6,18-29,0,,1
17420,2023,2,2,45-64,0,,1
17420,2023,3,6,45-64,.30241087,,3
17420,2023,4,6,45-64,0,,2
17460,2013,1,2,18-29,0,0,1
17460,2013,2,6,18-29,0,.53614461,2
17460,2013,3,1,18-29,0,1,1
17460,2013,3,2,18-29,0,1,1
17460,2013,3,6,18-29,0,.26700449,7
17460,2013,4,6,18-29,0,0,3
17460,2013,1,6,30-44,0,0,2
17460,2013,2,1,30-44,0,0,3
17460,2013,2,2,30-44,0,0,1
17460,2013,2,6,30-44,0,.32561266,9
17460,2013,3,1,30-44,0,0,2
17460,2013,3,2,30-44,0,.62107348,2
17460,2013,3,6,30-44,0,.39855564,12
17460,2013,4,1,30-44,0,0,3
17460,2013,4,2,30-44,0,1,1
17460,2013,4,6,30-44,.069476545,.30320451,13
17460,2013,1,6,45-64,0,0,2
17460,2013,2,1,45-64,.1387843,0,6
17460,2013,2,6,45-64,.077226371,.239356,13
17460,2013,3,1,45-64,0,0,1
17460,2013,3,6,45-64,.091982037,.32434535,22
17460,2013,4,3,45-64,0,0,1
17460,2013,4,6,45-64,.03832968,.27110642,26
17460,2015,1,1,18-29,0,0,1
17460,2015,2,1,18-29,.21554171,0,4
17460,2015,2,2,18-29,0,0,3
17460,2015,3,1,18-29,0,.33518708,3
17460,2015,3,6,18-29,0,.74582231,4
17460,2015,4,1,18-29,0,0,1
17460,2015,4,6,18-29,.17074467,.58825934,5
17460,2015,1,6,30-44,0,0,1
17460,2015,2,1,30-44,0,0,4
17460,2015,2,6,30-44,0,.67373449,3
17460,2015,3,2,30-44,0,,1
17460,2015,3,3,30-44,0,1,1
17460,2015,3,6,30-44,0,.3381153,10
17460,2015,4,1,30-44,0,1,1
17460,2015,4,3,30-44,0,1,1
17460,2015,4,6,30-44,.055324975,.69354564,18
17460,2015,1,1,45-64,0,0,2
17460,2015,1,6,45-64,0,0,3
17460,2015,2,1,45-64,0,0,2
17460,2015,2,6,45-64,0,.14970052,8
17460,2015,3,1,45-64,0,.52839094,2
17460,2015,3,6,45-64,.193904,.37909299,11
17460,2015,4,3,45-64,0,1,1
17460,2015,4,6,45-64,.19646929,.43343821,16
17460,2017,1,6,18-29,0,1,1
17460,2017,2,1,18-29,0,,1
17460,2017,2,6,18-29,0,1,1
17460,2017,3,1,18-29,0,,1
17460,2017,3,2,18-29,0,1,1
17460,2017,3,6,18-29,0,.38742772,8
17460,2017,4,6,18-29,0,1,5
17460,2017,1,1,30-44,0,0,1
17460,2017,1,6,30-44,1,,1
17460,2017,2,1,30-44,0,0,2
17460,2017,2,6,30-44,.36738509,.66348481,6
17460,2017,3,1,30-44,0,.63270819,3
17460,2017,3,6,30-44,.18872161,1,4
17460,2017,4,1,30-44,0,1,1
17460,2017,4,6,30-44,.054432936,.79777139,18
17460,2017,1,1,45-64,0,0,1
17460,2017,1,2,45-64,0,,1
17460,2017,2,1,45-64,.23724169,0,3
17460,2017,2,6,45-64,0,.60521895,10
17460,2017,3,1,45-64,0,1,1
17460,2017,3,2,45-64,0,.50111216,2
17460,2017,3,6,45-64,0,.36297828,16
17460,2017,4,1,45-64,0,0,1
17460,2017,4,2,45-64,0,.47979131,2
17460,2017,4,3,45-64,0,1,1
17460,2017,4,6,45-64,.35446066,.76651996,9
17460,2019,2,1,18-29,0,,1
17460,2019,3,2,18-29,0,,1
17460,2019,3,6,18-29,0,,4
17460,2019,4,1,18-29,0,,2
17460,2019,4,6,18-29,0,,5
17460,2019,2,6,30-44,0,,1
17460,2019,3,1,30-44,0,,4
17460,2019,3,6,30-44,.10945122,,8
17460,2019,4,1,30-44,0,,3
17460,2019,4,3,30-44,0,,1
17460,2019,4,6,30-44,.15408491,,14
17460,2019,1,6,45-64,0,,3
17460,2019,2,1,45-64,0,,2
17460,2019,2,6,45-64,.10447729,,9
17460,2019,3,3,45-64,0,,1
17460,2019,3,6,45-64,0,,8
17460,2019,4,1,45-64,0,,2
17460,2019,4,6,45-64,.23733273,,18
17460,2021,2,1,18-29,0,,1
17460,2021,2,6,18-29,0,,2
17460,2021,3,6,18-29,0,,4
17460,2021,4,1,18-29,0,,2
17460,2021,4,3,18-29,0,,1
17460,2021,4,6,18-29,0,,2
17460,2021,1,1,30-44,0,,1
17460,2021,2,1,30-44,0,,3
17460,2021,2,6,30-44,.17944805,,6
17460,2021,3,1,30-44,0,,1
17460,2021,3,6,30-44,0,,5
17460,2021,4,3,30-44,0,,2
17460,2021,4,6,30-44,0,,13
17460,2021,2,1,45-64,0,,1
17460,2021,2,2,45-64,0,,1
17460,2021,2,6,45-64,.18460231,,17
17460,2021,3,1,45-64,0,,2
17460,2021,3,2,45-64,0,,1
17460,2021,3,6,45-64,.2190872,,14
17460,2021,4,1,45-64,0,,1
17460,2021,4,6,45-64,.04409771,,21
17460,2023,2,1,18-29,0,,1
17460,2023,2,6,18-29,0,,3
17460,2023,3,6,18-29,0,,1
17460,2023,3,7,18-29,0,,3
17460,2023,4,3,18-29,0,,1
17460,2023,4,6,18-29,0,,3
17460,2023,2,1,30-44,0,,1
17460,2023,2,6,30-44,.16975759,,6
17460,2023,3,1,30-44,0,,1
17460,2023,3,2,30-44,0,,1
17460,2023,3,6,30-44,0,,6
17460,2023,4,1,30-44,0,,1
17460,2023,4,2,30-44,0,,2
17460,2023,4,3,30-44,1,,1
17460,2023,4,6,30-44,0,,12
17460,2023,1,1,45-64,1,,1
17460,2023,2,1,45-64,.61107153,,3
17460,2023,2,2,45-64,0,,3
17460,2023,2,6,45-64,0,,6
17460,2023,3,1,45-64,0,,3
17460,2023,3,6,45-64,.10082372,,10
17460,2023,4,1,45-64,0,,1
17460,2023,4,6,45-64,.15154947,,14
17660,2013,2,6,18-29,0,1,1
17660,2013,3,6,18-29,0,.82594067,5
17660,2013,4,6,18-29,0,0,1
17660,2013,2,6,30-44,0,0,2
17660,2013,3,6,30-44,0,0,1
17660,2013,4,6,30-44,0,0,1
17660,2013,1,6,45-64,0,0,2
17660,2013,2,6,45-64,.41700807,.5829919,2
17660,2013,3,6,45-64,0,0,4
17660,2013,4,6,45-64,0,.41922066,4
17660,2015,2,6,18-29,.47079006,0,2
17660,2015,3,6,18-29,0,.43552351,2
17660,2015,4,6,18-29,0,1,2
17660,2015,1,6,30-44,0,.49527371,2
17660,2015,2,6,30-44,0,1,2
17660,2015,3,2,30-44,0,1,1
17660,2015,3,6,30-44,.14672492,.17555994,7
17660,2015,4,2,30-44,0,1,2
17660,2015,4,6,30-44,0,.7889424,4
17660,2015,1,6,45-64,0,0,1
17660,2015,2,6,45-64,0,0,2
17660,2015,3,6,45-64,.66266644,.63146627,3
17660,2015,4,6,45-64,0,.6808641,6
17660,2017,2,6,18-29,0,1,2
17660,2017,3,6,18-29,0,0,2
17660,2017,4,6,18-29,1,1,1
17660,2017,2,2,30-44,0,0,1
17660,2017,2,6,30-44,0,0,3
17660,2017,3,6,30-44,.14958209,1,6
17660,2017,4,6,30-44,.14332643,.69381171,7
17660,2017,2,6,45-64,0,0,1
17660,2017,2,7,45-64,0,0,1
17660,2017,3,6,45-64,0,.45204139,4
17660,2017,4,2,45-64,0,0,1
17660,2017,4,6,45-64,.36121768,.1811412,5
17660,2019,2,6,18-29,0,,2
17660,2019,2,6,30-44,1,,2
17660,2019,3,6,30-44,0,,4
17660,2019,4,6,30-44,0,,1
17660,2019,3,2,45-64,0,,1
17660,2019,3,6,45-64,0,,2
17660,2019,4,6,45-64,.41778529,,3
17660,2021,1,6,18-29,1,,1
17660,2021,2,6,18-29,0,,2
17660,2021,4,6,18-29,0,,1
17660,2021,2,6,30-44,0,,3
17660,2021,3,2,30-44,0,,1
17660,2021,3,6,30-44,0,,5
17660,2021,4,6,30-44,0,,2
17660,2021,2,6,45-64,.26648486,,4
17660,2021,3,6,45-64,.19736958,,9
17660,2021,4,6,45-64,.67410082,,3
17660,2023,2,6,18-29,0,,2
17660,2023,2,6,30-44,0,,2
17660,2023,3,6,30-44,.55096221,,4
17660,2023,4,6,30-44,.5,,2
17660,2023,2,6,45-64,1,,1
17660,2023,3,4,45-64,0,,1
17660,2023,3,6,45-64,0,,7
17660,2023,4,6,45-64,0,,1
17780,2015,3,2,18-29,0,.34974152,2
17780,2015,4,6,18-29,0,1,1
17780,2015,3,6,45-64,0,0,1
17780,2015,4,6,45-64,0,0,1
17780,2017,4,2,18-29,0,0,1
17780,2017,1,2,30-44,0,,2
17780,2017,3,6,30-44,0,1,1
17780,2017,4,2,30-44,0,0,1
17780,2017,4,6,30-44,0,1,1
17780,2017,1,6,45-64,0,0,1
17780,2017,2,6,45-64,0,1,1
17780,2017,4,6,45-64,0,0,2
17780,2019,1,2,18-29,0,,1
17780,2019,3,6,18-29,0,,1
17780,2019,4,3,18-29,0,,2
17780,2019,3,6,30-44,0,,1
17780,2019,4,6,30-44,0,,1
17780,2019,2,6,45-64,0,,1
17780,2019,4,2,45-64,0,,1
17780,2019,4,6,45-64,.43207887,,2
17780,2021,3,2,18-29,0,,1
17780,2021,3,6,18-29,0,,1
17780,2021,4,6,18-29,0,,3
17780,2021,4,3,30-44,0,,1
17780,2021,4,6,30-44,0,,1
17780,2021,3,6,45-64,0,,1
17780,2021,4,6,45-64,.6130268,,3
17780,2023,2,2,30-44,0,,1
17780,2023,3,6,30-44,0,,1
17780,2023,3,7,30-44,0,,1
17780,2023,4,6,30-44,0,,2
17780,2023,1,2,45-64,0,,1
17780,2023,4,6,45-64,0,,1
17820,2013,2,2,18-29,0,1,2
17820,2013,2,6,18-29,0,.43300238,4
17820,2013,4,6,18-29,0,0,2
17820,2013,2,6,30-44,0,.2482971,6
17820,2013,3,1,30-44,0,1,1
17820,2013,3,2,30-44,0,.71470773,4
17820,2013,3,6,30-44,0,0,2
17820,2013,4,6,30-44,0,.38634905,5
17820,2013,2,6,45-64,.29471186,.097180501,11
17820,2013,3,2,45-64,1,,1
17820,2013,3,3,45-64,0,0,1
17820,2013,3,6,45-64,.27736196,0,4
17820,2013,4,3,45-64,1,0,1
17820,2013,4,6,45-64,.40421855,.54776895,8
17820,2015,2,2,18-29,0,.63967389,2
17820,2015,2,6,18-29,0,1,1
17820,2015,3,6,18-29,0,0,1
17820,2015,3,2,30-44,0,1,2
17820,2015,3,6,30-44,0,.38584512,4
17820,2015,4,1,30-44,0,0,1
17820,2015,4,6,30-44,.18142712,.20949316,5
17820,2015,2,6,45-64,0,.26993304,6
17820,2015,3,6,45-64,.2792958,.2792958,4
17820,2015,4,1,45-64,0,0,1
17820,2015,4,6,45-64,.26510742,.53024769,4
17820,2017,3,6,18-29,0,0,1
17820,2017,4,6,18-29,0,1,1
17820,2017,2,5,30-44,0,1,1
17820,2017,3,6,30-44,0,.36520305,3
17820,2017,4,2,30-44,0,1,1
17820,2017,4,6,30-44,0,.27640697,6
17820,2017,2,6,45-64,.20646113,.39238667,5
17820,2017,3,2,45-64,1,0,1
17820,2017,3,6,45-64,0,.23586471,4
17820,2017,3,7,45-64,1,1,1
17820,2017,4,1,45-64,0,1,2
17820,2017,4,6,45-64,.16451338,.58055466,13
17820,2019,3,6,18-29,0,,1
17820,2019,3,7,18-29,0,,1
17820,2019,4,6,18-29,0,,1
17820,2019,3,1,30-44,0,,1
17820,2019,3,6,30-44,0,,1
17820,2019,4,3,30-44,0,,1
17820,2019,4,6,30-44,.17327414,,6
17820,2019,2,6,45-64,.58085704,,2
17820,2019,3,6,45-64,0,,4
17820,2019,4,3,45-64,0,,2
17820,2019,4,6,45-64,.11842305,,9
17820,2021,3,2,18-29,0,,1
17820,2021,4,6,18-29,0,,3
17820,2021,2,2,30-44,0,,1
17820,2021,2,6,30-44,.53097248,,2
17820,2021,3,5,30-44,1,,1
17820,2021,3,6,30-44,.38774815,,3
17820,2021,4,6,30-44,0,,6
17820,2021,2,6,45-64,0,,1
17820,2021,3,6,45-64,0,,4
17820,2021,4,6,45-64,0,,8
17820,2021,4,7,45-64,0,,1
17820,2023,4,5,18-29,0,,1
17820,2023,4,6,18-29,0,,2
17820,2023,2,3,30-44,0,,1
17820,2023,2,6,30-44,0,,1
17820,2023,3,1,30-44,0,,1
17820,2023,3,6,30-44,0,,2
17820,2023,3,7,30-44,0,,1
17820,2023,4,2,30-44,0,,1
17820,2023,4,6,30-44,.21529621,,8
17820,2023,2,6,45-64,.54158831,,2
17820,2023,3,4,45-64,0,,1
17820,2023,4,1,45-64,0,,1
17820,2023,4,6,45-64,.15334776,,5
17860,2013,3,6,18-29,.52976722,.47023281,2
