cbsa,year,hsupwgtk,age,metro,pct_broadband,female,married,se,branch,educ_cat,inc_quint,race_black,race_hispanic
40900,2021,6.1558805,28,1,93.300003,0,0,0,1,3,5,0,0
40900,2023,5.9498701,40,1,93.300003,0,0,1,1,3,5,0,0
40900,2017,4.5596232,62,1,93.300003,0,1,0,1,4,5,0,0
40900,2017,4.8685188,59,1,93.300003,0,0,1,1,4,3,0,0
16740,2013,0,34,1,91.699997,1,0,0,0,3,3,1,0
42220,2013,3.7676837,33,1,94.300003,0,0,0,1,4,2,0,0
16980,2017,5.6555672,24,1,90.800003,1,0,0,1,3,3,0,0
16980,2017,9.1435251,28,1,90.800003,0,0,0,1,2,3,0,1
29460,2015,0,64,1,88.5,0,0,0,0,2,5,0,0
12060,2015,0,57,1,92.800003,1,0,0,0,2,3,0,0
16980,2021,6.4076605,52,1,90.800003,1,1,0,1,4,5,0,0
12060,2015,6.3423028,40,1,92.800003,1,0,0,1,4,3,1,0
12060,2017,8.4522753,23,1,92.800003,1,0,0,0,3,1,1,0
47300,2015,5.0766616,28,1,87.900002,1,0,0,0,3,1,0,0
47300,2015,4.6888409,30,1,87.900002,1,1,0,1,2,4,0,1
33460,2019,6.9532437,32,1,92.800003,1,1,0,1,4,5,1,0
12540,2013,6.1259985,20,1,89.900002,0,1,0,1,3,2,0,1
23420,2017,0,35,1,87.699997,0,1,0,0,4,2,0,0
23420,2021,5.7031679,62,1,87.699997,0,1,0,1,2,5,0,0
22020,2017,0,28,1,89,1,1,0,0,1,4,0,0
19740,2017,5.7420626,57,1,93.900002,1,1,0,1,3,5,0,0
18140,2017,0,46,1,92.900002,0,1,0,0,3,5,0,0
13780,2019,0,42,1,88.800003,0,0,0,0,2,5,0,0
35620,2015,0,51,1,90.900002,1,0,0,0,4,5,0,0
17140,2019,4.5884762,45,1,91,1,0,0,1,4,5,0,0
17140,2017,3.8811498,46,1,91,1,1,0,1,1,4,0,0
35620,2015,4.4191318,62,1,90.900002,0,1,0,1,3,5,0,0
35620,2017,6.8739066,45,1,90.900002,1,0,0,0,4,5,0,1
35620,2021,6.2460685,64,1,90.900002,1,0,0,1,4,5,0,0
31080,2017,7.6488962,46,1,92.400002,0,0,0,1,4,5,1,0
35620,2017,0,37,1,90.900002,0,1,0,0,4,5,0,0
31080,2013,4.461143,42,1,92.400002,0,1,1,1,4,5,0,0
19820,2013,3.92542,54,1,90.900002,1,1,0,1,3,5,0,0
19820,2015,4.6260028,52,1,90.900002,0,1,1,1,1,4,1,0
21340,2015,6.2978234,51,1,88.400002,1,1,0,1,3,2,0,1
19100,2015,0,28,1,92.599998,0,0,0,0,2,5,0,1
19100,2017,0,25,1,92.599998,1,0,1,0,2,4,0,0
19100,2015,5.2618122,44,1,92.599998,1,0,0,1,4,5,0,0
25420,2017,0,34,1,90,0,0,0,0,2,4,1,0
21340,2017,6.5966029,33,1,88.400002,0,1,0,1,4,4,0,1
19100,2017,5.6485624,38,1,92.599998,0,0,0,0,3,1,0,0
18580,2015,3.7986836,31,1,86.900002,1,1,0,1,4,5,0,0
15180,2017,9.261528,38,1,80.199997,0,0,0,1,2,2,0,1
22020,2017,.53120208,20,1,89,1,0,0,1,3,1,0,0
35620,2013,0,44,1,90.900002,1,1,0,0,2,5,0,0
35620,2015,9.6682673,43,1,90.900002,0,1,0,1,3,5,0,0
19100,2015,6.5838146,59,1,92.599998,1,0,0,1,3,3,0,1
47900,2015,5.2975388,51,1,94.199997,1,1,0,1,4,5,0,0
27500,2015,3.2715919,61,1,89.300003,0,1,1,1,3,4,0,0
47900,2015,0,37,1,94.199997,0,1,0,0,4,5,0,0
42660,2017,0,30,1,94.5,0,1,0,0,2,4,0,0
42660,2019,0,38,1,94.5,0,0,0,0,3,4,0,0
46700,2017,0,41,1,93.300003,1,0,0,0,4,5,0,0
46700,2021,9.3270006,42,1,93.300003,1,1,1,1,3,4,1,0
19740,2021,13.505187,20,1,93.900002,0,0,0,1,4,5,0,0
41860,2017,5.086823,58,1,94.099998,1,0,0,1,4,5,0,0
46060,2013,0,46,1,91.099998,0,1,0,0,2,3,0,0
41700,2013,4.4823618,50,1,90.599998,1,0,0,1,2,2,0,1
13820,2013,5.4412494,56,1,88.800003,1,1,0,1,4,5,0,0
11500,2013,3.4685459,34,1,85.300003,0,1,0,1,4,4,0,0
31140,2013,2.4446485,45,1,89.5,0,1,0,1,3,3,0,0
19100,2019,0,50,1,92.599998,1,0,0,0,4,3,0,0
35620,2019,6.6501317,30,1,90.900002,0,0,0,1,4,3,0,0
35620,2017,0,49,1,90.900002,1,1,1,0,2,3,0,1
36500,2013,3.3479915,39,1,93.699997,1,1,0,0,4,5,0,0
27140,2017,1.2636701,34,1,87.300003,1,0,0,0,4,3,1,0
15380,2013,0,30,1,89.099998,1,0,0,0,4,3,0,0
31080,2021,5.5890698,30,1,92.400002,1,0,0,1,1,3,0,0
31080,2015,0,40,1,92.400002,0,1,1,0,4,5,0,0
31080,2023,6.8649492,39,1,92.400002,0,0,0,0,2,1,0,1
16700,2013,3.8318973,30,1,87.099998,0,0,0,0,1,1,1,0
17140,2013,0,56,1,91,0,1,0,0,2,1,0,0
34980,2013,4.4165692,35,1,91.599998,0,1,0,1,4,5,0,0
35380,2013,4.0038977,25,1,86,0,1,0,1,2,3,0,0
35380,2013,0,50,1,86,1,1,0,0,4,5,0,0
31080,2013,5.3784757,34,1,92.400002,0,0,0,1,2,1,0,1
33460,2013,2.095376,59,1,92.800003,1,1,0,1,4,5,0,0
14460,2013,3.8149774,39,1,92.900002,1,0,0,1,4,4,0,0
39300,2013,0,25,1,90.099998,1,0,1,0,2,3,0,1
33140,2013,4.5385637,31,1,88.599998,0,1,0,1,4,5,0,0
17460,2013,0,25,1,,0,0,0,0,2,1,1,0
12060,2013,5.4094491,26,1,92.800003,0,0,0,1,4,1,0,0
24580,2013,2.6666052,55,1,90.599998,1,1,0,1,3,5,0,0
37980,2013,3.6286988,39,1,91.599998,1,1,0,1,4,5,0,0
41940,2013,4.0742321,30,1,95.199997,1,1,0,1,3,5,0,1
19100,2013,4.0216084,54,1,92.599998,0,1,0,1,4,5,0,0
10580,2013,0,24,1,90.099998,0,0,0,0,4,4,0,0
17900,2013,0,37,1,89.199997,1,1,1,0,4,4,0,0
33460,2013,1.9326935,33,1,92.800003,0,0,0,1,3,3,0,0
41180,2013,3.7758286,23,1,90.900002,0,0,0,1,4,3,0,0
16980,2013,0,46,1,90.800003,1,0,0,0,3,4,1,0
16980,2013,8.4170303,26,1,90.800003,0,0,0,1,4,4,1,0
35840,2013,0,60,1,91.5,1,0,0,0,2,2,0,1
18580,2013,3.4973497,38,1,86.900002,0,1,0,1,2,4,0,1
15380,2017,0,48,1,89.099998,1,0,0,0,4,4,0,0
19100,2019,0,19,1,92.599998,1,0,0,0,3,5,0,1
41700,2021,6.5832043,43,1,90.599998,1,1,0,1,4,5,0,1
19740,2015,0,58,1,93.900002,0,1,1,0,4,5,0,0
41740,2013,3.3369026,42,1,94.300003,1,1,0,0,1,3,0,1
41740,2013,0,46,1,94.300003,0,1,0,0,4,2,0,0
41740,2015,0,57,1,94.300003,1,0,0,0,4,5,0,0
32820,2013,5.9660263,35,1,87.300003,1,0,0,1,4,4,1,0
45060,2013,3.8462391,46,1,89.599998,1,1,0,1,3,5,0,0
38060,2013,5.0411444,62,1,92.199997,0,1,0,1,2,5,0,0
31080,2013,3.7134171,64,1,92.400002,0,1,0,0,4,5,0,0
44180,2013,0,49,1,85.400002,1,1,0,0,4,5,0,0
12060,2013,4.0203319,30,1,92.800003,1,1,0,0,3,2,1,0
39460,2013,7.1124744,24,1,91,0,0,0,1,3,4,0,0
26420,2013,4.0034118,34,1,91.800003,0,1,0,1,3,3,0,1
37100,2015,0,54,1,93.199997,0,1,0,0,3,4,0,0
37100,2015,4.866847,58,1,93.199997,0,1,1,1,3,5,0,0
37100,2019,6.1374826,47,1,93.199997,1,0,1,1,3,4,0,1
37100,2019,0,41,1,93.199997,0,1,0,0,3,4,0,0
19780,2013,1.344891,55,1,90.699997,1,0,0,1,4,5,0,0
38220,2017,0,55,1,78.800003,1,0,0,0,2,1,0,0
38220,2019,0,55,1,78.800003,0,1,0,0,2,4,0,0
22660,2021,6.186573,64,1,92.900002,0,1,1,1,2,5,0,0
22660,2017,5.9488106,58,1,92.900002,0,0,0,1,3,5,0,0
22220,2017,1.7588514,63,1,91.199997,1,0,0,1,4,5,0,0
28940,2019,3.072073,55,1,87,1,1,0,1,3,5,0,0
28940,2023,3.3300762,42,1,87,1,0,0,1,4,5,0,0
31080,2015,4.1616306,31,1,92.400002,0,1,0,1,4,4,0,0
31080,2015,0,38,1,92.400002,0,0,0,0,4,5,0,0
31080,2015,0,29,1,92.400002,0,0,0,0,4,5,0,1
49740,2019,0,37,1,86.699997,0,0,0,0,3,4,1,0
16980,2017,4.7977462,27,1,90.800003,1,0,0,1,4,5,0,0
16980,2019,5.658752,52,1,90.800003,0,0,0,0,3,1,1,0
17820,2023,11.252047,31,1,94.599998,1,1,0,1,4,5,0,1
19740,2013,2.2790279,38,1,93.900002,0,1,0,1,2,5,0,0
16980,2015,0,20,1,90.800003,0,0,0,0,3,4,0,1
14260,2017,1.2231761,23,1,93.800003,1,0,0,1,3,4,0,0
14260,2021,1.2607138,35,1,93.800003,0,1,0,1,3,3,0,0
29460,2017,0,55,1,88.5,1,0,0,0,4,2,0,0
32820,2017,4.3732252,56,1,87.300003,1,0,0,1,3,4,1,0
29460,2019,0,46,1,88.5,1,0,0,0,4,2,0,1
11460,2019,6.943141,51,1,93.800003,1,0,0,1,4,5,1,0
45820,2017,3.7220862,22,1,86.199997,1,0,0,1,2,2,0,1
45820,2019,0,52,1,86.199997,1,0,0,0,1,2,1,0
38860,2021,1.3585523,61,1,91.800003,1,0,0,1,2,3,0,0
33460,2015,4.8636537,55,1,92.800003,0,0,0,1,2,4,0,0
33460,2015,5.7427163,55,1,92.800003,0,1,0,1,4,4,0,0
48620,2017,0,58,1,90.099998,1,1,0,0,2,3,0,0
33460,2017,5.7093258,55,1,92.800003,1,1,0,1,4,5,0,0
33460,2017,3.9847558,32,1,92.800003,1,1,0,1,3,5,0,0
15680,2015,0,39,1,,1,1,0,0,3,2,0,0
49340,2021,4.3685608,63,1,92,0,1,0,1,3,5,0,0
33460,2015,0,35,1,92.800003,1,1,0,0,2,3,1,0
33460,2021,5.1460867,55,1,92.800003,0,1,0,1,4,5,0,0
33460,2017,0,53,1,92.800003,1,1,0,0,4,5,0,0
48620,2019,2.6044562,29,1,90.099998,0,0,0,1,1,2,0,0
48620,2021,3.4884644,26,1,90.099998,0,1,0,1,3,4,0,0
31140,2021,3.7595046,39,1,89.5,0,1,0,1,4,5,0,0
49340,2015,0,23,1,92,0,1,0,0,2,4,0,0
49340,2017,0,29,1,92,0,0,0,0,3,2,0,0
40420,2015,0,35,1,88,0,1,1,0,3,4,0,0
25860,2021,6.6782289,58,1,85.699997,0,1,0,1,2,3,0,1
24660,2017,6.9545937,46,1,87.900002,1,0,0,1,3,3,1,0
13740,2015,.4219631,61,1,90.400002,1,1,0,1,4,5,0,0
13740,2021,.67538673,44,1,90.400002,0,0,0,1,2,5,0,0
35620,2017,0,30,1,90.900002,0,1,0,0,3,5,0,0
35620,2017,0,44,1,90.900002,0,1,0,0,4,5,0,0
35620,2017,6.5176911,55,1,90.900002,0,0,0,1,4,4,0,0
13780,2017,4.7056479,54,1,88.800003,0,1,0,1,3,5,0,0
40380,2015,4.2723756,56,1,89.300003,0,1,1,1,4,5,0,0
33460,2013,2.2121816,27,1,92.800003,0,0,0,1,3,3,0,0
41420,2017,3.072618,30,1,91.300003,0,0,0,1,4,3,0,0
41420,2021,4.3095088,28,1,91.300003,1,0,0,1,2,2,0,0
41100,2019,3.0090904,34,1,92.400002,1,1,0,1,3,5,0,0
41100,2021,2.8234303,22,1,92.400002,1,1,0,1,3,5,0,0
12260,2019,0,39,1,87.099998,0,1,0,0,3,5,0,0
36420,2017,2.4401999,25,1,90.699997,1,0,0,1,4,2,0,0
46140,2015,0,50,1,89.599998,0,0,1,0,4,4,0,0
46140,2021,3.9561205,57,1,89.599998,1,0,0,1,3,3,1,0
34980,2017,2.9447653,44,1,91.599998,1,1,0,1,4,5,0,0
46140,2017,0,32,1,89.599998,1,0,0,0,3,3,0,0
40220,2021,8.1071672,60,1,85.900002,0,0,0,1,2,5,0,0
40220,2019,7.0964208,55,1,85.900002,0,0,0,1,1,3,0,0
47900,2015,4.9423013,37,1,94.199997,0,1,0,1,4,5,0,0
47900,2015,3.4369638,47,1,94.199997,0,1,0,1,3,5,0,0
27500,2017,6.231493,34,1,89.300003,1,0,0,1,2,1,0,0
42660,2019,3.2513452,46,1,94.5,0,1,0,1,3,5,0,0
26420,2021,6.6873531,26,1,91.800003,1,0,0,1,3,3,0,1
41700,2013,5.298614,62,1,90.599998,1,1,0,1,4,5,0,0
41180,2015,0,60,1,90.900002,1,0,0,0,2,1,1,0
33460,2019,0,64,1,92.800003,1,0,1,0,1,2,0,0
12420,2013,0,30,1,93.5,0,1,0,0,1,1,0,1
35620,2013,6.0456147,29,1,90.900002,0,0,1,1,4,4,0,0
31080,2013,5.5649304,20,1,92.400002,0,0,0,1,3,3,0,1
40900,2013,6.3894348,45,1,93.300003,0,0,0,1,4,5,0,1
34980,2013,4.7689781,57,1,91.599998,0,1,1,0,4,5,0,0
26900,2013,0,52,1,91,1,1,0,0,3,5,0,0
33460,2013,0,27,1,92.800003,1,0,0,0,4,3,0,0
39300,2013,.73558521,25,1,90.099998,0,0,0,1,4,5,0,0
35620,2013,4.5115142,60,1,90.900002,0,1,0,0,2,1,0,0
41940,2013,5.2648368,31,1,95.199997,1,0,0,1,4,4,0,0
32820,2013,0,27,1,87.300003,0,1,0,0,3,4,0,0
18140,2013,3.8149228,55,1,92.900002,1,1,0,1,3,3,0,0
42660,2013,3.8181026,32,1,94.5,0,0,0,1,3,3,0,0
41180,2013,3.7007642,59,1,90.900002,1,0,0,0,1,1,0,0
39580,2013,0,40,1,93.199997,1,0,0,0,2,3,1,0
14460,2013,4.3692322,55,1,92.900002,1,1,0,1,3,5,0,0
16980,2013,4.865808,27,1,90.800003,0,1,0,1,4,5,0,0
27260,2013,5.3984909,48,1,91.599998,0,1,0,1,2,4,0,0
24780,2021,24.517288,34,1,87.199997,1,0,0,1,3,2,1,0
33460,2015,0,33,1,92.800003,1,1,0,0,3,3,0,0
28700,2019,3.3709884,47,1,84,0,1,0,1,4,5,0,0
26420,2019,6.7885747,34,1,91.800003,0,0,0,1,3,5,0,1
31080,2015,0,39,1,92.400002,1,1,0,0,4,5,0,0
31080,2015,5.7621679,52,1,92.400002,0,0,0,1,3,3,0,0
25260,2017,0,34,1,87.900002,0,1,0,0,1,5,0,1
19740,2017,8.838274,33,1,93.900002,1,0,0,1,3,3,0,1
19740,2023,9.4230471,33,1,93.900002,0,1,0,1,4,5,0,0
19740,2017,6.1190963,58,1,93.900002,0,1,0,1,4,5,0,0
19740,2017,0,41,1,93.900002,1,0,0,0,4,5,0,0
19740,2019,5.4425178,47,1,93.900002,1,1,0,1,4,5,0,0
40900,2015,4.2762408,45,1,93.300003,0,0,0,1,2,4,0,0
41180,2013,3.8052988,53,1,90.900002,1,1,0,0,2,4,0,0
41860,2015,5.467907,53,1,94.099998,1,0,1,1,4,5,0,0
31080,2015,6.1523795,40,1,92.400002,0,0,0,1,4,3,0,1
31080,2015,0,42,1,92.400002,0,1,1,0,4,3,0,0
31080,2015,5.5255823,61,1,92.400002,0,1,0,1,4,3,0,1
31080,2015,4.7103276,48,1,92.400002,1,0,1,1,2,2,0,1
31080,2015,7.908947,24,1,92.400002,0,0,0,1,3,2,0,0
40900,2017,0,28,1,93.300003,0,0,0,0,2,5,0,0
31080,2015,0,35,1,92.400002,1,1,0,0,3,5,0,0
31080,2015,6.1521215,27,1,92.400002,0,0,1,0,3,1,0,1
41860,2019,8.056942,29,1,94.099998,1,0,0,0,2,1,1,0
37900,2017,5.1620173,43,1,88.199997,0,1,0,1,2,4,0,0
27260,2017,0,57,1,91.599998,0,0,0,0,3,1,0,0
12060,2023,8.8451977,55,1,92.800003,1,1,0,0,4,5,0,0
22020,2019,0,47,1,89,0,1,0,0,3,4,0,0
16980,2017,5.6658397,29,1,90.800003,1,0,0,0,3,4,0,0
16980,2017,0,28,1,90.800003,1,0,0,0,4,2,0,0
19740,2015,0,31,1,93.900002,0,1,0,0,4,5,0,0
16980,2015,0,33,1,90.800003,1,0,0,0,4,5,1,0
16980,2017,5.9166446,31,1,90.800003,0,0,0,1,4,5,0,0
16980,2017,4.249227,61,1,90.800003,1,0,0,1,3,1,0,0
16980,2019,0,25,1,90.800003,1,0,0,0,4,4,0,0
16980,2019,0,46,1,90.800003,0,0,1,0,2,5,0,0
16980,2017,10.82399,51,1,90.800003,0,0,0,1,1,1,1,0
15680,2015,3.7039678,34,1,,0,1,0,1,2,5,0,0
33460,2015,5.7427163,50,1,92.800003,1,1,0,1,4,5,0,0
29620,2021,4.7529306,50,1,89.800003,1,0,0,1,4,4,0,0
33460,2019,0,41,1,92.800003,1,0,0,0,3,5,0,0
27100,2021,4.578774,48,1,90.400002,0,1,1,1,2,5,0,0
47900,2019,0,63,1,94.199997,0,1,0,0,4,5,0,0
47900,2023,5.3101768,57,1,94.199997,1,0,0,1,4,4,0,0
47900,2017,10.849339,63,1,94.199997,0,0,0,1,4,5,1,0
47900,2021,8.439558,41,1,94.199997,0,1,0,0,4,5,0,0
38860,2019,3.3943448,28,1,91.800003,1,0,0,1,4,3,0,0
38860,2021,1.7388006,52,1,91.800003,0,1,0,1,1,4,0,0
38860,2017,1.5105965,59,1,91.800003,0,1,0,1,2,5,0,0
19100,2015,5.973114,46,1,92.599998,0,1,0,1,2,3,0,1
26420,2017,0,51,1,91.800003,0,1,0,0,1,2,0,1
27140,2017,1.4841437,55,1,87.300003,0,0,0,1,3,3,1,0
26420,2017,0,39,1,91.800003,0,0,0,0,3,2,1,0
35620,2021,6.0254822,51,1,90.900002,1,1,0,1,4,5,0,0
35620,2019,3.8076422,60,1,90.900002,0,1,0,1,4,5,0,0
17460,2017,5.0816803,43,1,,0,0,1,0,1,1,0,0
17460,2019,4.4919305,36,1,,0,1,0,1,4,5,0,0
17460,2017,0,57,1,,1,0,0,0,4,4,0,0
17460,2017,4.2116394,55,1,,0,0,0,1,3,5,0,0
22020,2013,.38050571,36,1,89,1,1,0,1,4,2,0,0
34980,2019,6.1228004,31,1,91.599998,0,0,0,1,4,5,0,0
18580,2015,0,51,1,86.900002,0,1,0,0,2,4,0,0
34980,2017,4.3036118,43,1,91.599998,1,0,0,1,3,2,1,0
34980,2019,8.6735163,30,1,91.599998,1,0,0,1,4,3,1,0
38900,2017,2.6000271,56,1,93.599998,0,1,0,1,2,2,0,0
41620,2015,2.0630469,54,1,93.800003,1,0,0,1,4,3,0,0
18580,2017,4.5939589,57,1,86.900002,1,1,0,1,2,5,0,0
19100,2015,6.0842714,56,1,92.599998,0,1,0,1,4,4,0,0
41620,2019,2.552356,27,1,93.800003,1,0,0,1,3,5,0,0
41620,2017,2.2307496,53,1,93.800003,0,1,0,0,4,5,0,0
41620,2021,3.502044,38,1,93.800003,1,1,0,1,4,5,0,0
41620,2021,2.9931471,45,1,93.800003,1,1,0,1,4,5,0,1
17660,2013,1.1198053,30,1,91.199997,0,0,0,1,2,3,0,0
18140,2013,7.7782583,30,1,92.900002,0,0,0,1,2,3,1,0
12580,2013,3.185041,55,1,90.699997,0,1,0,1,4,5,0,0
41700,2013,4.2907057,45,1,90.599998,1,0,0,1,4,1,0,0
43780,2015,4.8118272,28,1,88.300003,0,1,0,1,2,3,0,0
31180,2023,8.4950466,47,1,87.199997,0,1,0,1,4,5,0,0
26420,2013,3.657799,42,1,91.800003,1,1,0,1,3,5,0,1
23420,2013,0,58,1,87.699997,0,0,0,0,3,4,0,0
17860,2013,3.792176,23,1,90.099998,0,0,1,1,3,2,0,0
35620,2013,3.5432901,55,1,90.900002,1,0,0,1,4,2,0,0
41420,2013,0,55,1,91.300003,0,1,0,0,2,4,0,0
33460,2013,0,29,1,92.800003,0,0,0,0,3,4,0,0
33700,2013,4.4749856,57,1,91.099998,1,0,0,1,3,4,0,1
33100,2013,4.5458531,49,1,89.199997,1,1,1,1,3,4,0,0
26580,2013,0,30,1,84.099998,0,0,0,0,4,4,0,0
17460,2013,3.4799995,60,1,,1,1,0,1,2,4,0,0
41180,2013,3.9595294,56,1,90.900002,0,1,0,1,2,3,0,0
31080,2013,0,26,1,92.400002,1,0,0,0,4,1,0,1
35620,2013,3.1820204,51,1,90.900002,0,0,0,1,2,2,0,0
40380,2013,0,55,1,89.300003,1,0,0,0,3,2,0,0
10580,2013,3.9309716,51,1,90.099998,1,0,0,1,3,5,0,0
41620,2013,0,27,1,93.800003,0,0,0,0,2,2,0,1
35620,2013,4.1889701,43,1,90.900002,1,1,0,1,4,5,0,0
12060,2013,0,56,1,92.800003,0,1,1,0,4,5,0,0
12420,2013,5.2263427,46,1,93.5,0,0,0,1,2,2,0,1
27140,2013,2.4143782,57,1,87.300003,1,0,0,1,3,2,1,0
19660,2013,0,30,1,89.199997,0,0,0,0,2,4,0,0
13820,2015,2.5961335,51,1,88.800003,0,1,0,1,3,5,1,0
13820,2023,6.1978302,42,1,88.800003,1,0,0,1,3,4,1,0
22220,2017,2.1085711,46,1,91.199997,0,1,0,1,4,5,0,0
22220,2021,2.4715555,33,1,91.199997,0,0,0,1,4,4,0,0
22220,2019,0,52,1,91.199997,0,1,0,0,2,4,0,1
24540,2015,4.1881738,29,1,92,1,1,0,0,3,4,0,1
13820,2019,0,39,1,88.800003,1,1,1,0,4,4,1,0
41740,2019,5.1340203,43,1,94.300003,0,1,1,1,4,5,0,0
17020,2023,7.9063396,22,1,90.900002,0,0,0,0,2,3,0,0
40140,2017,6.9095745,38,1,92.5,0,1,0,1,3,5,1,0
40140,2019,0,24,1,92.5,1,0,0,0,1,2,0,1
25540,2015,1.1408832,44,1,90.800003,0,0,1,1,3,5,0,0
41740,2017,5.8494849,25,1,94.300003,1,1,0,0,4,1,0,0
41740,2021,7.8257809,59,1,94.300003,0,0,0,1,4,3,0,1
41740,2015,0,56,1,94.300003,0,1,0,0,2,3,0,0
41740,2021,4.8341613,64,1,94.300003,0,1,0,1,3,5,0,0
41740,2023,5.2725701,47,1,94.300003,1,0,0,1,3,4,0,1
41740,2017,0,41,1,94.300003,1,1,1,0,2,5,0,1
41740,2019,4.7168736,52,1,94.300003,1,1,0,1,3,5,0,0
41740,2017,4.0633659,31,1,94.300003,0,1,0,1,4,5,0,0
26420,2023,6.0575466,48,1,91.800003,1,1,0,1,4,4,0,1
12060,2019,0,38,1,92.800003,0,1,0,0,3,5,0,0
37900,2021,4.899755,44,1,88.199997,1,1,0,1,4,5,0,0
38860,2019,1.7027628,37,1,91.800003,0,1,1,1,4,5,0,0
28140,2015,2.5217481,52,1,91.300003,1,1,0,1,4,5,0,0
17460,2013,3.4799995,64,1,,0,1,0,1,3,4,0,0
35620,2019,0,55,1,90.900002,0,1,1,0,2,4,0,0
13780,2015,0,54,1,88.800003,1,0,0,0,3,2,0,0
37980,2017,0,29,1,91.599998,1,0,0,0,2,3,0,0
10580,2019,5.473433,44,1,90.099998,1,1,0,1,3,5,0,0
35620,2017,0,22,1,90.900002,1,1,0,0,2,4,0,0
16740,2017,9.11415,42,1,91.699997,0,0,0,1,3,3,1,0
25540,2019,4.4902382,36,1,90.800003,1,1,1,1,4,5,0,0
39340,2023,3.7441177,44,1,92.099998,1,1,0,0,2,5,0,0
46140,2015,4.2142243,23,1,89.599998,0,0,0,1,4,2,0,0
26420,2021,5.6537971,35,1,91.800003,1,1,0,0,4,4,0,0
39300,2015,0,41,1,90.099998,0,1,0,0,1,2,0,1
38300,2019,5.1736436,62,1,88.800003,0,1,0,1,4,5,0,0
16740,2023,4.6849051,46,1,91.699997,0,1,0,1,4,5,0,0
16740,2019,0,53,1,91.699997,0,1,0,0,4,5,0,0
41700,2015,5.2110324,48,1,90.599998,0,1,0,1,4,4,0,0
41700,2021,4.9069204,53,1,90.599998,1,1,0,1,4,5,0,0
49660,2013,3.5327668,55,1,85.300003,1,1,0,1,4,5,0,0
26420,2017,4.8599434,40,1,91.800003,1,1,0,1,4,5,0,0
26420,2017,0,40,1,91.800003,1,1,0,0,4,5,1,0
26420,2019,5.7690992,37,1,91.800003,0,1,0,1,4,5,0,0
37980,2019,5.3735509,55,1,91.599998,0,1,0,1,4,5,0,0
39300,2019,1.8080097,28,1,90.099998,1,0,0,1,4,4,0,0
39300,2019,1.0072892,62,1,90.099998,1,1,0,1,3,4,0,0
39300,2017,1.513118,28,1,90.099998,1,0,0,1,3,3,1,0
39300,2019,0,33,1,90.099998,1,0,0,0,1,3,0,1
18140,2013,3.9928765,50,1,92.900002,0,1,0,1,3,5,0,0
15540,2017,0,25,1,91.400002,1,0,0,0,4,5,0,0
15540,2017,0,44,1,91.400002,1,0,0,0,4,4,0,0
15540,2019,0,19,1,91.400002,0,0,0,0,2,2,0,0
15540,2019,0,42,1,91.400002,0,0,1,0,2,3,0,0
45780,2013,4.0760698,47,1,89.300003,1,0,0,0,3,2,0,1
19100,2013,4.4121184,62,1,92.599998,1,1,0,1,3,4,0,0
41180,2021,6.04282,27,1,90.900002,0,0,0,0,3,4,0,0
17460,2017,0,38,1,,1,0,0,0,2,2,1,0
19340,2015,2.1034427,30,1,88.800003,0,0,0,0,3,5,0,0
17460,2021,5.6193461,26,1,,1,0,0,0,3,4,0,0
17460,2013,0,39,1,,1,1,0,0,2,1,1,0
41620,2013,1.9719943,29,1,93.800003,1,0,0,1,4,3,0,0
26420,2019,6.3769345,29,1,91.800003,1,0,0,1,4,5,0,0
22220,2017,0,22,1,91.199997,0,0,0,0,3,4,0,0
22220,2017,2.128716,24,1,91.199997,0,1,0,1,4,5,0,0
46140,2015,2.2581978,54,1,89.599998,0,0,1,1,3,5,0,0
46140,2019,4.3879275,64,1,89.599998,0,1,0,1,1,1,0,1
16980,2019,5.693953,49,1,90.800003,0,1,0,1,3,5,0,0
16980,2017,4.8621564,61,1,90.800003,0,1,0,1,4,5,0,0
16980,2019,4.9503207,48,1,90.800003,1,1,0,1,4,5,0,0
16980,2015,0,52,1,90.800003,0,1,0,0,4,5,0,0
16980,2015,4.6868954,30,1,90.800003,0,1,0,0,4,5,0,0
36740,2017,0,40,1,92.800003,0,0,0,0,1,5,0,1
18140,2021,4.0541763,64,1,92.900002,1,1,0,1,4,5,0,0
16740,2015,5.1842189,56,1,91.699997,0,1,0,1,4,5,0,0
16740,2019,4.6744146,50,1,91.699997,1,1,0,1,4,5,0,0
32820,2015,0,27,1,87.300003,0,0,0,0,1,1,0,1
47260,2021,6.7125554,28,1,91.099998,0,1,0,1,4,5,0,0
26900,2017,5.9443574,45,1,91,1,0,0,0,2,5,0,0
41860,2015,0,35,1,94.099998,1,0,0,0,4,5,0,0
45060,2019,0,50,1,89.599998,1,1,0,0,2,5,0,0
46060,2015,0,51,1,91.099998,0,1,0,0,2,3,0,0
46060,2015,2.4738133,36,1,91.099998,1,0,0,1,4,4,1,0
46060,2021,5.146471,50,1,91.099998,1,1,0,1,3,5,0,0
16580,2015,4.9365773,22,1,88.599998,0,0,0,1,2,2,0,0
29340,2015,0,41,1,84,1,1,0,0,4,3,0,0
29340,2021,3.2544782,55,1,84,0,0,0,1,2,2,0,0
16700,2015,3.0739901,28,1,87.099998,1,1,0,0,3,5,0,0
11100,2017,0,29,1,88.900002,1,0,0,0,2,3,0,1
34980,2019,0,47,1,91.599998,0,1,0,0,2,4,0,0
12420,2015,0,42,1,93.5,0,1,0,0,3,4,0,1
